timestamp,requests_per_second,response_time_ms,error_rate_percent,cpu_usage_percent,memory_usage_percent,active_threads,active_users,database_connections,network_latency_ms,disk_io_percent
2025-03-02 01:45:00,12.51,184.08,0.13,14.79,27.12,4,38,21,3.71,7.3
2025-03-02 01:50:00,31.45,116.75,0.1305,16.15,27.15,4,124,12,3.38,6.87
2025-03-02 01:55:00,23.25,93.02,0.1082,22.49,24.93,7,118,5,2.66,9.58
2025-03-02 02:00:00,0.21,471.44,0.4805,16.85,24.68,11,128,5,4.58,5.64
2025-03-02 02:05:00,12.15,247.2,0.0521,18.92,29.28,6,44,28,2.32,8.71
2025-03-02 02:10:00,7.39,136.79,0.2632,17.1,26.11,5,72,5,2.67,7.08
2025-03-02 02:15:00,0,468.16,0.4109,14.97,26.01,4,0,5,1,7.53
2025-03-02 02:20:00,14.44,177.01,0.1657,14.06,24.56,4,95,22,1.91,8.16
2025-03-02 02:25:00,0,467.72,0.5825,15.29,23.71,4,13,5,2.43,5.41
2025-03-02 02:30:00,5.31,315.86,0.1478,12.54,27.31,4,30,17,1.61,6.41
2025-03-02 02:35:00,0,473.23,0.5034,17.38,24.36,4,33,5,2.41,7.3
2025-03-02 02:40:00,0,468.65,0.4142,15.74,25.98,5,32,5,2.03,9.91
2025-03-02 02:45:00,5.36,140.05,0.123,17.99,26.72,4,19,5,3.92,6.62
2025-03-02 02:50:00,3.48,200.25,0.2504,16.62,25.74,4,21,5,1,3.99
2025-03-02 02:55:00,11.91,112.13,0.195,19.99,24.13,11,78,5,2.23,5.0
2025-03-02 03:00:00,14.25,113.96,0.1367,19.66,26.5,4,96,8,3.29,10.04
2025-03-02 03:05:00,24.32,119.26,0.0534,18.23,24.95,4,17,15,3.22,6.18
2025-03-02 03:10:00,19.26,101.78,0.1952,19.85,26.58,9,39,5,2.75,7.77
2025-03-02 03:15:00,2.2,232.91,0.0752,15.32,25.51,4,0,5,1.77,7.99
2025-03-02 03:20:00,2.16,381.26,0.1631,16.46,22.9,4,6,8,1.02,4.15
2025-03-02 03:25:00,15.28,135.63,0.224,19.02,23.99,4,87,8,1.62,5.73
2025-03-02 03:30:00,0,914.86,2.6921,15.74,24.22,4,4,10,2.19,9.06
2025-03-02 03:35:00,14.09,141.2,0.0714,20.33,25.06,4,95,13,2.4,10.55
2025-03-02 03:40:00,10.12,92.02,0.0782,18.51,27.96,4,0,5,1.94,7.84
2025-03-02 03:45:00,14.79,100.48,0.3963,16.33,25.39,4,24,5,2.0,9.82
2025-03-02 03:50:00,3.76,169.75,0.1863,18.58,23.61,4,0,5,2.37,7.39
2025-03-02 03:55:00,21.77,87.46,0.1245,13.79,28.82,4,103,10,1,6.21
2025-03-02 04:00:00,23.45,134.16,0.1323,16.21,27.74,4,56,16,4.04,10.73
2025-03-02 04:05:00,22.95,93.05,0.1571,20.05,27.97,4,87,13,4.34,6.52
2025-03-02 04:10:00,0,1115.81,3.6845,14.36,27.88,4,0,13,1.89,4.4
2025-03-02 04:15:00,6.89,277.89,0.3622,18.32,24.96,4,35,18,1,6.24
2025-03-02 04:20:00,16.95,154.47,0.0906,22.65,26.09,4,20,18,1.73,8.61
2025-03-02 04:25:00,8.8,159.55,0.274,18.3,25.95,7,55,11,1,5.1
2025-03-02 04:30:00,14.57,92.42,0.1174,15.93,25.9,4,66,5,3.91,4.61
2025-03-02 04:35:00,13.51,157.92,0.1693,19.59,29.15,4,65,13,3.17,7.69
2025-03-02 04:40:00,6.5,434.09,0.2782,15.21,28.03,4,0,30,4.1,3.53
2025-03-02 04:45:00,1.27,391.51,0.2171,16.99,25.23,4,58,5,1.44,6.65
2025-03-02 04:50:00,16.56,84.94,0.431,17.93,25.47,4,74,5,1.35,4.56
2025-03-02 04:55:00,6.62,282.79,0.0877,19.13,27.03,4,0,16,2.12,6.01
2025-03-02 05:00:00,0,1299.38,4.5537,11.45,24.27,6,33,15,2.27,7.14
2025-03-02 05:05:00,15.53,101.8,0.1548,14.86,26.11,9,0,8,2.81,9.57
2025-03-02 05:10:00,20.35,92.72,0.0792,18.87,26.21,5,41,5,1.55,8.55
2025-03-02 05:15:00,4.08,216.85,0.3262,16.77,23.94,4,0,7,1,7.85
2025-03-02 05:20:00,5.64,213.38,0.3148,14.97,24.59,4,0,10,3.17,4.57
2025-03-02 05:25:00,13.84,89.79,0.0854,19.6,25.68,17,90,5,3.18,5.69
2025-03-02 05:30:00,20.9,87.62,0.0514,16.95,27.59,4,68,5,1,2.83
2025-03-02 05:35:00,4.14,474.62,0.5682,19.89,25.87,4,63,21,2.05,8.38
2025-03-02 05:40:00,15.12,180.92,0.0727,19.54,25.76,12,78,20,2.94,7.23
2025-03-02 05:45:00,9.83,104.73,0.0777,20.63,23.82,5,0,5,1,9.25
2025-03-02 05:50:00,28.85,99.33,0.2735,17.68,28.3,6,95,10,3.59,8.45
2025-03-02 05:55:00,14.82,112.11,0.2988,14.27,22.6,8,67,5,2.98,3.93
2025-03-02 06:00:00,23.03,148.05,0.0914,18.03,27.15,4,95,21,1.89,4.71
2025-03-02 06:05:00,16.72,157.15,0.3883,17.83,26.69,4,82,19,1,6.43
2025-03-02 06:10:00,0.43,781.11,2.1058,15.16,24.71,4,7,9,1,2.51
2025-03-02 06:15:00,19.88,109.08,0.0652,17.7,24.91,4,104,10,1.04,8.45
2025-03-02 06:20:00,21.29,133.06,0.1144,21.53,25.26,4,59,11,1.48,9.06
2025-03-02 06:25:00,27.4,137.37,0.2179,18.78,25.89,4,95,21,2.7,6.04
2025-03-02 06:30:00,11.02,198.68,0.1935,16.59,26.2,4,45,20,1,9.15
2025-03-02 06:35:00,18.17,107.28,0.2822,18.51,27.38,4,92,8,1.2,5.86
2025-03-02 06:40:00,10.4,137.59,0.0978,14.01,24.34,4,71,7,2.56,8.06
2025-03-02 06:45:00,35.69,117.05,0.1271,17.41,28.14,4,114,21,1,5.2
2025-03-02 06:50:00,76.58,119.57,0.1086,25.54,30.19,13,324,43,1.3,10.1
2025-03-02 06:55:00,107.75,115.2,0.1121,28.04,33.49,19,354,59,1,7.26
2025-03-02 07:00:00,115.78,116.98,0.1683,27.85,32.2,23,416,50,2.71,13.79
2025-03-02 07:05:00,105.12,144.26,0.279,28.01,33.37,29,372,69,2.54,10.01
2025-03-02 07:10:00,117.4,116.62,0.1957,31.61,35.27,16,450,62,2.95,10.72
2025-03-02 07:15:00,139.67,129.45,0.2634,31.62,36.29,27,514,74,3.63,13.54
2025-03-02 07:20:00,122.04,146.86,0.2874,34.77,35.31,24,509,72,3.06,11.01
2025-03-02 07:25:00,128.07,138.03,0.1271,32.14,32.66,24,473,61,2.5,14.98
2025-03-02 07:30:00,125.14,150.93,0.1077,26.53,35.53,11,483,88,2.27,11.51
2025-03-02 07:35:00,82.24,140.64,0.266,21.26,35.42,10,265,68,3.43,9.3
2025-03-02 07:40:00,27.69,115.65,0.1489,19.13,26.36,4,75,14,2.38,8.52
2025-03-02 07:45:00,60.66,115.35,0.0547,25.36,28.74,8,243,42,1.26,8.29
2025-03-02 07:50:00,40.3,104.92,0.2523,19.71,26.77,14,115,26,3.36,9.88
2025-03-02 07:55:00,38.48,140.73,0.2244,23.59,27.82,7,145,27,3.61,10.66
2025-03-02 08:00:00,39.86,95.29,0.1021,19.93,28.39,4,141,16,2.47,3.77
2025-03-02 08:05:00,45.67,151.66,0.0727,24.85,32.19,8,186,41,2.27,8.74
2025-03-02 08:10:00,33.87,71.56,0.0512,20.3,27.93,8,157,5,2.71,9.0
2025-03-02 08:15:00,59.7,113.29,0.328,25.46,27.27,20,249,21,2.05,5.2
2025-03-02 08:20:00,59.84,106.0,0.0604,21.95,28.94,4,248,23,3.26,13.67
2025-03-02 08:25:00,39.24,89.2,0.1584,21.09,23.36,4,195,8,2.23,7.4
2025-03-02 08:30:00,44.76,68.01,0.2917,18.31,28.45,5,149,10,3.29,8.12
2025-03-02 08:35:00,52.18,99.28,0.1066,21.65,29.03,8,228,23,1.04,7.57
2025-03-02 08:40:00,63.9,110.6,0.0919,19.85,29.57,4,235,46,2.72,10.53
2025-03-02 08:45:00,59.04,138.52,0.1102,23.66,30.28,16,262,32,1,9.57
2025-03-02 08:50:00,68.7,100.2,0.1988,24.14,26.5,16,203,27,2.86,2.05
2025-03-02 08:55:00,52.76,140.02,0.0993,23.82,29.76,11,175,52,1.69,11.39
2025-03-02 09:00:00,58.76,128.51,0.1145,25.2,28.81,10,219,28,1.47,7.48
2025-03-02 09:05:00,80.25,121.14,0.4201,25.28,30.69,14,345,41,4.41,11.21
2025-03-02 09:10:00,60.73,126.67,0.127,24.73,28.68,13,167,41,1.91,11.71
2025-03-02 09:15:00,58.38,122.9,0.2144,21.17,28.47,6,228,39,2.98,8.6
2025-03-02 09:20:00,60.58,142.19,0.1851,26.12,33.89,17,209,51,3.21,9.29
2025-03-02 09:25:00,67.21,130.43,0.2882,25.47,28.11,5,300,28,3.26,7.94
2025-03-02 09:30:00,77.45,135.92,0.1599,24.43,29.17,13,259,49,2.05,8.26
2025-03-02 09:35:00,66.64,103.96,0.0914,24.64,30.09,10,214,29,1.84,7.48
2025-03-02 09:40:00,70.11,100.17,0.2582,23.34,29.76,14,271,25,2.87,7.09
2025-03-02 09:45:00,78.51,124.13,0.2748,26.6,30.8,20,290,51,1.93,8.98
2025-03-02 09:50:00,89.91,110.76,0.3317,26.66,31.73,13,349,40,2.6,9.93
2025-03-02 09:55:00,86.25,109.85,0.1732,30.89,31.45,30,264,37,3.0,9.84
2025-03-02 10:00:00,78.79,130.95,0.234,26.65,30.99,16,269,34,2.41,13.58
2025-03-02 10:05:00,78.22,100.41,0.1777,24.46,34.42,4,256,30,1,10.85
2025-03-02 10:10:00,87.24,132.59,0.0531,27.25,30.85,18,324,41,3.23,11.36
2025-03-02 10:15:00,91.34,108.27,0.1677,29.57,34.47,21,301,44,1.23,11.5
2025-03-02 10:20:00,69.08,107.02,0.2571,21.65,31.43,6,286,31,3.77,8.53
2025-03-02 10:25:00,95.12,125.07,0.1186,28.79,32.4,26,372,47,1.45,12.2
2025-03-02 10:30:00,90.29,128.12,0.0565,22.75,31.18,8,317,45,2.14,7.49
2025-03-02 10:35:00,88.66,110.22,0.1311,25.2,32.69,10,352,53,1.2,11.0
2025-03-02 10:40:00,95.58,120.38,0.2133,23.6,31.47,20,401,63,2.75,11.93
2025-03-02 10:45:00,84.46,119.88,0.0672,26.06,32.36,14,302,26,2.64,9.92
2025-03-02 10:50:00,101.37,125.43,0.3798,28.32,32.68,13,468,45,2.73,12.25
2025-03-02 10:55:00,89.34,115.8,0.1234,27.52,29.2,15,349,35,1,9.92
2025-03-02 11:00:00,102.97,148.17,0.158,27.52,35.45,20,408,65,1,10.03
2025-03-02 11:05:00,112.82,133.76,0.1725,29.55,31.12,25,474,60,1.38,11.18
2025-03-02 11:10:00,100.28,131.29,0.0739,32.87,31.49,18,364,44,2.07,9.26
2025-03-02 11:15:00,119.53,110.74,0.1645,27.96,33.99,14,446,51,2.94,11.82
2025-03-02 11:20:00,111.1,148.88,0.1702,31.04,34.14,20,463,71,2.27,11.38
2025-03-02 11:25:00,119.39,116.61,0.2641,31.48,32.9,17,474,70,2.44,11.83
2025-03-02 11:30:00,104.69,128.74,0.0723,31.41,30.98,20,420,44,2.32,11.9
2025-03-02 11:35:00,109.21,134.51,0.0708,29.69,35.74,18,449,59,1.37,10.26
2025-03-02 11:40:00,112.36,129.66,0.072,32.41,33.88,19,438,61,2.49,11.02
2025-03-02 11:45:00,119.89,135.04,0.2701,32.85,33.28,33,422,64,3.54,11.26
2025-03-02 11:50:00,114.14,125.85,0.1327,28.36,34.12,19,397,56,1.58,10.67
2025-03-02 11:55:00,125.29,130.83,0.1423,30.83,32.68,23,502,58,1.85,9.03
2025-03-02 12:00:00,125.61,127.13,0.1124,30.99,31.52,27,436,63,4.01,12.35
2025-03-02 12:05:00,130.4,132.8,0.1112,29.49,32.93,29,443,60,3.4,11.98
2025-03-02 12:10:00,116.21,119.87,0.2368,27.11,34.01,14,504,54,1,12.91
2025-03-02 12:15:00,116.35,137.82,0.1691,30.39,33.13,22,451,67,1.63,6.92
2025-03-02 12:20:00,127.38,153.14,0.2063,31.45,37.9,20,496,91,2.56,9.66
2025-03-02 12:25:00,111.45,129.21,0.1904,31.13,34.0,23,543,48,1.94,11.52
2025-03-02 12:30:00,124.69,115.48,0.1187,27.93,34.18,23,486,65,1.4,14.46
2025-03-02 12:35:00,100.53,123.66,0.2723,28.3,32.06,15,420,49,1.98,8.57
2025-03-02 12:40:00,113.27,141.35,0.2365,29.73,31.73,19,368,50,2.44,7.5
2025-03-02 12:45:00,104.85,122.97,0.1904,28.12,32.33,22,375,43,2.55,7.67
2025-03-02 12:50:00,108.73,162.25,0.1274,31.5,35.97,19,416,89,2.71,9.94
2025-03-02 12:55:00,115.28,118.45,0.3352,26.54,33.65,22,426,67,2.05,14.98
2025-03-02 13:00:00,115.61,94.27,0.4413,27.15,31.97,22,458,57,1,11.78
2025-03-02 13:05:00,101.4,150.13,0.2529,31.0,36.79,23,355,42,2.68,7.84
2025-03-02 13:10:00,114.99,129.6,0.0873,32.27,33.91,20,422,68,2.64,10.09
2025-03-02 13:15:00,101.69,135.86,0.1724,26.26,33.02,15,288,58,3.6,9.01
2025-03-02 13:20:00,106.15,116.65,0.1259,32.07,32.06,25,460,35,1,12.67
2025-03-02 13:25:00,99.27,140.11,0.1125,24.26,32.56,22,411,58,4.22,5.87
2025-03-02 13:30:00,99.82,141.58,0.0871,31.47,34.17,18,402,60,2.79,10.3
2025-03-02 13:35:00,96.56,132.38,0.1177,31.96,33.49,25,346,48,1.34,6.12
2025-03-02 13:40:00,104.42,127.72,0.1561,27.27,33.92,20,376,70,2.7,11.34
2025-03-02 13:45:00,87.82,119.54,0.0695,24.65,32.8,13,310,36,2.17,9.01
2025-03-02 13:50:00,90.14,125.8,0.2392,25.08,32.7,23,361,61,1.57,5.1
2025-03-02 13:55:00,98.45,109.4,0.4198,27.13,33.37,13,300,60,2.15,11.01
2025-03-02 14:00:00,97.55,98.46,0.2974,26.24,33.21,20,341,43,2.8,9.75
2025-03-02 14:05:00,104.24,139.55,0.1931,29.83,36.17,24,367,74,2.35,8.79
2025-03-02 14:10:00,98.08,127.75,0.0608,25.66,33.21,10,357,64,3.17,10.27
2025-03-02 14:15:00,95.64,419.93,2.4176,26.44,32.89,20,367,54,1.69,8.08
2025-03-02 14:20:00,107.32,713.13,5.6214,27.22,32.02,24,448,43,3.11,7.67
2025-03-02 14:25:00,120.98,753.85,5.9006,30.24,34.85,21,482,72,1,7.3
2025-03-02 14:30:00,97.42,720.48,5.7377,28.84,32.19,14,330,46,2.2,8.67
2025-03-02 14:35:00,113.48,743.35,5.8047,29.21,34.36,18,406,68,2.43,13.22
2025-03-02 14:40:00,92.63,705.47,5.6314,25.15,32.57,19,393,41,3.28,10.95
2025-03-02 14:45:00,105.22,701.1,5.6196,26.22,33.76,15,516,40,2.44,10.69
2025-03-02 14:50:00,97.22,730.04,5.9557,29.37,29.54,30,359,56,1.9,11.0
2025-03-02 14:55:00,115.06,421.35,2.5185,26.24,35.11,16,468,62,1,7.6
2025-03-02 15:00:00,120.46,111.73,0.3414,30.05,33.76,30,429,61,2.0,8.31
2025-03-02 15:05:00,109.26,158.86,0.1872,31.91,35.01,20,392,68,2.26,7.41
2025-03-02 15:10:00,111.65,140.69,0.0713,31.76,34.43,25,400,58,4.42,12.3
2025-03-02 15:15:00,106.27,140.06,0.0504,28.82,32.26,25,425,65,1.35,14.08
2025-03-02 15:20:00,120.68,158.58,0.1474,35.01,36.83,30,461,92,4.92,11.06
2025-03-02 15:25:00,110.42,135.88,0.1871,30.44,31.94,17,511,49,1.45,11.42
2025-03-02 15:30:00,118.86,147.02,0.3505,34.26,36.48,19,406,78,2.04,9.82
2025-03-02 15:35:00,117.81,127.17,0.1506,33.52,34.13,23,402,65,3.21,11.55
2025-03-02 15:40:00,99.27,112.67,0.1036,24.63,32.38,15,353,67,3.04,9.37
2025-03-02 15:45:00,120.01,138.91,0.1078,30.54,33.8,19,417,78,3.41,11.51
2025-03-02 15:50:00,117.56,117.02,0.0834,31.53,34.9,24,461,63,1,10.21
2025-03-02 15:55:00,110.27,142.27,0.168,30.99,33.14,19,446,62,3.96,13.54
2025-03-02 16:00:00,103.28,111.09,0.0747,29.46,33.39,23,376,63,3.71,13.55
2025-03-02 16:05:00,113.03,151.95,0.1613,32.3,34.21,21,439,74,3.45,9.57
2025-03-02 16:10:00,124.0,120.9,0.0569,32.89,34.07,31,453,55,3.39,13.32
2025-03-02 16:15:00,125.93,150.96,0.0942,34.1,36.28,19,512,87,1.45,12.94
2025-03-02 16:20:00,110.87,145.54,0.1055,29.47,34.39,14,512,55,1,7.82
2025-03-02 16:25:00,136.87,135.37,0.1964,32.92,34.37,22,590,69,2.26,13.83
2025-03-02 16:30:00,130.61,146.29,0.1067,33.21,36.6,24,449,66,1.49,12.01
2025-03-02 16:35:00,122.49,147.85,0.0547,31.08,33.13,21,454,73,2.07,13.22
2025-03-02 16:40:00,130.41,149.78,0.2255,33.36,35.19,22,515,83,3.11,11.65
2025-03-02 16:45:00,127.44,134.47,0.254,30.54,35.61,25,482,74,3.12,10.13
2025-03-02 16:50:00,127.51,124.08,0.1909,28.69,34.87,18,486,63,1.08,8.89
2025-03-02 16:55:00,129.01,124.86,0.1315,30.96,33.55,21,481,65,3.32,11.78
2025-03-02 17:00:00,140.52,133.45,0.2344,30.81,33.49,27,545,78,1.06,9.48
2025-03-02 17:05:00,124.63,118.52,0.132,34.15,34.89,25,386,51,2.43,13.64
2025-03-02 17:10:00,129.07,130.26,0.2481,30.58,34.64,17,451,78,5.86,11.82
2025-03-02 17:15:00,111.97,151.92,0.0553,30.24,35.63,20,403,85,2.98,9.27
2025-03-02 17:20:00,125.18,127.56,0.1262,28.8,34.34,23,487,74,2.79,11.21
2025-03-02 17:25:00,140.12,115.65,0.1643,28.94,34.68,22,554,61,1.47,10.91
2025-03-02 17:30:00,130.2,138.36,0.0877,32.95,33.66,26,477,66,2.83,11.96
2025-03-02 17:35:00,147.17,144.85,0.173,36.84,36.55,25,567,80,2.85,10.03
2025-03-02 17:40:00,144.46,140.73,0.0546,36.44,35.16,35,572,81,3.14,7.87
2025-03-02 17:45:00,128.21,133.5,0.1236,29.66,35.83,12,473,71,1.72,13.23
2025-03-02 17:50:00,135.83,147.07,0.062,33.94,34.52,28,520,75,1.88,10.86
2025-03-02 17:55:00,138.25,158.13,0.1483,33.18,34.34,27,504,92,3.1,7.79
2025-03-02 18:00:00,140.51,124.66,0.0795,33.22,35.64,25,548,81,1.81,13.74
2025-03-02 18:05:00,136.22,135.34,0.0735,31.33,35.75,24,557,78,1.59,15.12
2025-03-02 18:10:00,130.84,131.16,0.1427,33.67,35.9,20,485,78,2.33,13.5
2025-03-02 18:15:00,129.69,148.82,0.0602,34.07,38.27,30,525,86,4.49,9.58
2025-03-02 18:20:00,123.85,128.99,0.1426,29.3,36.18,23,442,63,4.57,9.63
2025-03-02 18:25:00,143.96,144.32,0.27,45.34,36.27,22,515,77,3.72,13.52
2025-03-02 18:30:00,158.39,193.28,0.1607,63.51,37.99,28,584,94,4.29,12.11
2025-03-02 18:35:00,135.01,190.89,0.0702,72.53,34.98,24,523,55,2.86,18.51
2025-03-02 18:40:00,153.34,210.34,0.2883,81.47,36.82,30,619,94,2.07,15.56
2025-03-02 18:45:00,154.23,176.89,0.1463,77.03,37.0,27,604,60,1.25,16.85
2025-03-02 18:50:00,139.74,190.79,0.1751,80.05,36.23,24,517,71,1,17.28
2025-03-02 18:55:00,140.01,209.39,0.1335,84.44,36.19,32,516,78,3.19,18.35
2025-03-02 19:00:00,139.81,191.33,0.1748,79.97,36.96,23,539,67,4.14,17.16
2025-03-02 19:05:00,132.65,201.42,0.2607,78.47,33.9,22,510,72,1.46,17.18
2025-03-02 19:10:00,145.95,198.0,0.1781,75.98,36.89,27,525,89,3.7,19.15
2025-03-02 19:15:00,121.24,190.1,0.1509,76.86,35.46,29,459,69,4.29,15.55
2025-03-02 19:20:00,135.69,201.47,0.0675,81.64,35.46,36,516,79,1.43,19.27
2025-03-02 19:25:00,123.6,189.77,0.1168,71.06,32.54,16,529,63,1.01,16.05
2025-03-02 19:30:00,130.98,173.86,0.1713,60.92,34.17,31,497,53,1.74,15.82
2025-03-02 19:35:00,125.39,151.79,0.3654,47.67,39.06,26,580,70,1.38,13.18
2025-03-02 19:40:00,127.4,134.6,0.1459,28.12,33.97,26,436,77,3.74,10.4
2025-03-02 19:45:00,117.62,154.95,0.3143,32.7,38.68,28,504,81,2.43,13.21
2025-03-02 19:50:00,119.63,131.08,0.2785,29.64,34.47,26,438,66,4.34,11.85
2025-03-02 19:55:00,102.35,124.79,0.2975,27.78,32.11,28,315,48,1.86,9.19
2025-03-02 20:00:00,109.61,146.94,0.1777,33.4,34.79,25,393,73,1.83,10.15
2025-03-02 20:05:00,109.5,117.23,0.062,27.89,32.39,19,415,59,4.59,12.09
2025-03-02 20:10:00,109.1,126.55,0.2188,31.11,31.26,20,436,51,2.54,9.29
2025-03-02 20:15:00,86.51,125.32,0.1994,27.08,30.02,10,329,39,1.58,9.15
2025-03-02 20:20:00,95.07,140.45,0.1757,27.42,33.06,16,343,64,2.5,7.16
2025-03-02 20:25:00,107.09,105.02,0.1584,26.17,34.21,13,468,54,3.22,11.88
2025-03-02 20:30:00,83.32,124.17,0.2797,24.14,30.0,16,281,49,3.2,14.24
2025-03-02 20:35:00,87.01,104.86,0.0761,27.57,32.85,12,318,42,2.07,12.23
2025-03-02 20:40:00,91.21,128.91,0.1585,26.98,33.44,25,343,38,3.35,9.78
2025-03-02 20:45:00,90.94,121.52,0.2323,24.55,32.48,24,349,55,2.98,12.5
2025-03-02 20:50:00,89.03,106.19,0.0765,22.82,31.2,12,283,41,4.25,7.91
2025-03-02 20:55:00,81.68,142.92,0.0895,24.81,34.99,14,322,61,2.24,11.96
2025-03-02 21:00:00,77.66,120.43,0.2175,28.43,31.0,14,321,38,1.81,7.83
2025-03-02 21:05:00,79.87,111.31,0.1437,21.85,28.24,10,251,43,3.69,8.25
2025-03-02 21:10:00,74.7,132.78,0.2346,25.08,34.1,15,265,42,1.91,13.03
2025-03-02 21:15:00,63.11,120.55,0.1319,21.65,28.07,11,216,24,1.84,9.18
2025-03-02 21:20:00,63.04,130.23,0.1685,24.59,28.94,10,250,37,3.32,8.2
2025-03-02 21:25:00,62.83,124.46,0.0861,26.31,27.09,13,243,47,1.9,12.69
2025-03-02 21:30:00,60.61,106.19,0.2709,24.64,28.22,12,255,23,1.4,8.58
2025-03-02 21:35:00,55.54,114.2,0.1624,23.75,28.62,9,166,28,4.22,8.4
2025-03-02 21:40:00,58.84,148.27,0.133,20.66,34.61,12,350,54,1.83,10.02
2025-03-02 21:45:00,48.64,145.92,0.1173,19.49,29.41,10,176,38,3.37,8.42
2025-03-02 21:50:00,52.35,121.41,0.1071,23.47,29.39,14,246,33,2.58,9.23
2025-03-02 21:55:00,45.2,95.19,0.1759,25.47,26.64,11,186,7,1,13.02
2025-03-02 22:00:00,38.51,137.33,0.1975,20.85,27.66,7,155,28,1,11.28
2025-03-02 22:05:00,47.14,69.26,0.1471,17.52,26.4,12,219,10,2.92,4.77
2025-03-02 22:10:00,29.3,91.45,0.2961,20.26,25.19,4,110,5,1.0,6.99
2025-03-02 22:15:00,44.09,133.24,0.2521,19.6,30.78,5,218,43,2.63,11.78
2025-03-02 22:20:00,38.16,91.78,0.0986,24.29,29.66,12,183,8,3.68,6.3
2025-03-02 22:25:00,33.6,117.19,0.1074,19.22,28.36,4,88,22,1.18,6.29
2025-03-02 22:30:00,44.75,95.01,0.0619,16.88,28.01,5,209,24,2.13,10.92
2025-03-02 22:35:00,28.41,141.52,0.4004,16.04,27.11,4,47,22,1.84,6.04
2025-03-02 22:40:00,31.07,100.41,0.0944,17.92,28.15,4,159,13,2.65,8.17
2025-03-02 22:45:00,38.65,119.11,0.0964,21.85,27.14,4,119,22,3.85,12.44
2025-03-02 22:50:00,19.86,214.06,0.1427,17.01,29.75,5,181,34,3.04,8.24
2025-03-02 22:55:00,27.93,135.92,0.2217,19.71,28.94,8,124,27,1,8.76
2025-03-02 23:00:00,53.52,132.73,0.1103,18.86,30.56,7,202,40,3.16,6.1
2025-03-02 23:05:00,19.59,120.9,0.18,20.12,25.63,4,79,14,2.82,8.13
2025-03-02 23:10:00,20.69,74.0,0.146,16.93,28.32,9,153,10,2.83,10.05
2025-03-02 23:15:00,24.65,85.41,0.105,17.1,25.11,12,121,5,1.74,7.83
2025-03-02 23:20:00,14.77,159.25,0.165,20.08,26.23,4,51,16,3.38,4.33
2025-03-02 23:25:00,5.97,159.44,0.2098,15.46,26.96,4,0,7,2.89,8.76
2025-03-02 23:30:00,19.54,105.84,0.1996,16.5,29.75,10,104,12,1.94,5.29
2025-03-02 23:35:00,11.15,151.47,0.3758,16.88,26.63,6,0,12,1,7.93
2025-03-02 23:40:00,21.21,122.86,0.2968,17.69,26.33,4,79,12,2.61,6.58
2025-03-02 23:45:00,0,1337.93,4.7705,15.11,28.91,4,15,16,1,7.17
2025-03-02 23:50:00,8.26,183.98,0.3892,16.49,26.17,4,0,12,1.68,5.15
2025-03-02 23:55:00,16.06,87.02,0.1396,18.5,25.49,4,57,5,3.22,6.14
