timestamp,requests_per_second,response_time_ms,error_rate_percent,cpu_usage_percent,memory_usage_percent,active_threads,active_users,database_connections,network_latency_ms,disk_io_percent
2025-03-03 11:00:00,227.65,131.55,0.095,44.61,42.14,44,873,123,3.08,12.75
2025-03-03 11:05:00,230.07,128.84,0.0919,44.5,43.04,48,872,130,2.42,14.89
2025-03-03 11:10:00,220.2,123.83,0.0575,44.15,43.21,44,848,119,3.95,13.6
2025-03-03 11:15:00,231.35,129.35,0.0978,44.1,42.76,45,922,132,3.08,13.23
2025-03-03 11:20:00,237.01,126.72,0.1321,45.45,45.51,48,902,143,2.83,16.62
2025-03-03 11:25:00,246.13,132.1,0.1005,47.06,43.82,50,977,131,3.55,14.47
2025-03-03 11:30:00,255.09,141.73,0.1174,49.05,46.56,53,1002,150,3.51,15.09
2025-03-03 11:35:00,241.66,127.86,0.1333,46.3,44.43,51,934,131,2.52,14.33
2025-03-03 11:40:00,251.43,138.15,0.1022,48.14,44.7,49,974,135,3.28,14.26
2025-03-03 11:45:00,256.54,146.48,0.069,49.54,46.36,56,951,149,3.25,14.36
2025-03-03 11:50:00,253.75,125.55,0.0747,48.57,45.91,54,980,144,3.0,12.62
2025-03-03 11:55:00,262.77,136.23,0.0869,49.47,45.61,48,1014,142,3.0,14.14
2025-03-03 12:00:00,273.37,134.54,0.0703,47.98,46.08,54,1033,152,4.12,14.97
2025-03-03 12:05:00,276.02,134.98,0.0819,48.35,45.59,49,1018,141,3.37,15.36
2025-03-03 12:10:00,276.71,136.12,0.0904,52.37,46.04,57,1066,155,4.49,14.99
2025-03-03 12:15:00,270.28,134.01,0.1059,51.3,44.15,51,1064,152,2.93,14.61
2025-03-03 12:20:00,257.77,133.34,0.1759,51.0,46.66,49,1001,144,3.48,15.83
2025-03-03 12:25:00,249.71,131.46,0.0982,47.3,44.58,44,933,135,2.61,13.38
2025-03-03 12:30:00,248.94,135.6,0.1023,47.02,44.44,47,984,137,3.32,13.87
2025-03-03 12:35:00,248.43,139.78,0.0873,48.43,44.61,55,935,138,3.69,14.71
2025-03-03 12:40:00,251.45,132.44,0.0663,48.92,44.58,53,949,139,3.29,15.11
2025-03-03 12:45:00,245.69,134.23,0.083,45.92,44.1,51,940,136,3.49,14.24
2025-03-03 12:50:00,253.06,135.95,0.0668,50.04,45.04,56,979,139,2.86,14.89
2025-03-03 12:55:00,255.77,135.49,0.0765,50.1,46.05,48,954,145,2.7,15.98
2025-03-03 13:00:00,246.26,129.93,0.1276,47.57,44.37,54,957,141,3.2,12.99
2025-03-03 13:05:00,243.41,119.98,0.1091,45.72,44.74,48,881,134,1.7,15.53
2025-03-03 13:10:00,236.58,135.54,0.0518,47.54,42.39,51,913,128,3.72,14.6
2025-03-03 13:15:00,240.77,132.79,0.0762,47.19,44.13,49,931,134,3.5,12.69
2025-03-03 13:20:00,250.11,128.31,0.0585,45.78,46.44,43,905,142,3.14,14.66
2025-03-03 13:25:00,242.56,131.63,0.0601,47.48,42.93,47,894,121,2.3,13.8
2025-03-03 13:30:00,239.89,138.31,0.0969,48.33,43.47,46,904,138,2.99,12.76
2025-03-03 13:35:00,227.15,134.08,0.1127,43.41,43.32,42,901,134,3.12,13.35
2025-03-03 13:40:00,228.26,133.76,0.0647,45.3,42.93,43,910,125,2.28,14.68
2025-03-03 13:45:00,215.1,121.08,0.0994,43.04,42.98,42,796,121,3.1,13.96
2025-03-03 13:50:00,238.12,115.53,0.0829,43.63,44.27,44,918,124,3.36,13.16
2025-03-03 13:55:00,221.47,136.93,0.078,43.83,42.55,45,835,133,2.51,13.34
2025-03-03 14:00:00,225.17,117.54,0.0837,43.13,41.21,45,861,117,2.44,14.22
2025-03-03 14:05:00,223.68,120.53,0.0565,41.58,42.61,42,872,126,1.94,12.6
2025-03-03 14:10:00,218.36,131.95,0.0927,43.67,40.65,39,831,108,2.99,14.11
2025-03-03 14:15:00,217.62,127.32,0.0647,44.26,42.12,43,832,127,3.36,15.37
2025-03-03 14:20:00,235.23,133.83,0.0623,46.45,42.89,51,846,130,2.05,15.43
2025-03-03 14:25:00,226.09,123.72,0.09,42.21,43.85,38,855,130,3.97,13.48
2025-03-03 14:30:00,227.97,130.63,0.0994,45.94,42.4,44,846,125,3.8,13.76
2025-03-03 14:35:00,237.47,130.91,0.0861,47.8,44.06,54,899,129,3.59,12.7
2025-03-03 14:40:00,236.3,133.95,0.1138,45.52,43.97,46,936,132,3.41,14.2
2025-03-03 14:45:00,239.72,138.54,0.0554,47.93,44.33,44,936,133,3.02,14.88
2025-03-03 14:50:00,235.47,124.95,0.0501,44.3,43.32,42,881,132,4.32,13.49
2025-03-03 14:55:00,242.63,130.22,0.1406,49.0,45.15,53,884,138,2.19,15.92
2025-03-03 15:00:00,244.75,137.34,0.103,46.05,43.95,48,905,131,3.18,14.0
2025-03-03 15:05:00,244.31,139.74,0.0908,48.5,44.7,51,938,143,2.76,12.71
2025-03-03 15:10:00,255.29,133.09,0.0615,48.89,46.29,54,939,140,2.82,17.16
2025-03-03 15:15:00,241.32,136.28,0.0541,46.88,43.29,45,899,130,3.13,14.67
2025-03-03 15:20:00,244.43,136.98,0.0911,45.99,45.0,47,909,136,3.82,13.68
2025-03-03 15:25:00,252.74,136.82,0.1304,49.7,46.4,50,972,143,2.86,15.94
2025-03-03 15:30:00,266.92,134.9,0.0589,49.54,46.05,51,991,149,3.41,16.25
2025-03-03 15:35:00,260.62,139.91,0.1093,50.74,47.69,53,1036,152,2.28,14.74
2025-03-03 15:40:00,262.14,137.67,0.0857,50.26,47.28,46,985,144,3.03,14.81
2025-03-03 15:45:00,266.62,133.1,0.0938,48.72,46.43,55,1011,145,3.9,15.08
2025-03-03 15:50:00,263.27,130.22,0.0652,48.89,44.57,53,985,142,3.21,14.58
2025-03-03 15:55:00,271.68,137.54,0.1674,51.76,47.16,48,1021,156,3.3,15.9
2025-03-03 16:00:00,275.09,135.3,0.0532,50.35,47.85,54,1077,153,3.07,15.02
2025-03-03 16:05:00,266.05,128.37,0.0916,50.3,45.95,58,992,142,3.72,16.09
2025-03-03 16:10:00,267.66,137.09,0.1249,51.76,44.9,57,1018,140,3.46,15.29
2025-03-03 16:15:00,271.64,132.42,0.0792,51.82,46.86,55,1013,153,2.96,15.46
2025-03-03 16:20:00,271.16,138.83,0.074,50.47,45.57,58,1026,150,3.52,16.02
2025-03-03 16:25:00,276.1,137.46,0.1202,51.42,47.12,60,1047,150,3.47,16.62
2025-03-03 16:30:00,286.07,136.46,0.0686,53.56,45.99,57,1067,157,3.44,16.52
2025-03-03 16:35:00,289.34,136.84,0.0679,52.36,49.08,57,1132,161,3.3,17.22
2025-03-03 16:40:00,285.02,137.45,0.0788,54.2,47.06,56,1088,158,3.38,16.08
2025-03-03 16:45:00,279.05,134.84,0.0863,50.96,47.48,53,1067,149,3.84,14.9
2025-03-03 16:50:00,293.7,130.02,0.087,53.99,47.58,55,1121,157,2.48,15.69
2025-03-03 16:55:00,279.72,132.88,0.0863,51.11,46.17,57,1096,142,4.28,13.99
2025-03-03 17:00:00,286.71,132.36,0.0975,53.8,47.49,56,1100,151,3.14,17.4
2025-03-03 17:05:00,282.87,132.83,0.0713,49.41,48.32,54,1065,160,3.84,15.89
2025-03-03 17:10:00,301.32,137.38,0.0825,53.2,48.44,55,1126,162,3.19,15.53
2025-03-03 17:15:00,290.01,135.84,0.0524,52.73,49.35,58,1146,167,2.57,14.03
2025-03-03 17:20:00,289.45,134.2,0.136,52.35,47.85,53,1147,157,2.92,16.07
2025-03-03 17:25:00,292.21,134.88,0.1362,53.27,48.73,61,1076,151,4.63,18.29
2025-03-03 17:30:00,302.07,135.82,0.1164,53.4,49.81,57,1140,161,2.21,17.09
2025-03-03 17:35:00,293.19,144.3,0.1612,54.68,48.32,61,1091,168,2.85,15.77
2025-03-03 17:40:00,309.82,143.58,0.1303,56.52,49.75,67,1156,163,3.43,16.39
2025-03-03 17:45:00,291.68,137.99,0.0682,52.27,48.99,56,1080,163,3.83,15.22
2025-03-03 17:50:00,304.79,139.92,0.0726,56.8,48.14,65,1157,163,3.31,16.1
2025-03-03 17:55:00,319.24,137.42,0.0528,54.48,52.49,61,1231,179,3.38,17.35
2025-03-03 18:00:00,308.23,141.39,0.064,53.57,50.1,60,1208,169,3.81,16.34
2025-03-03 18:05:00,310.12,140.67,0.1287,55.76,48.64,62,1155,158,3.13,17.01
2025-03-03 18:10:00,313.52,141.9,0.0943,55.51,51.22,61,1200,174,2.87,17.02
2025-03-03 18:15:00,306.01,144.27,0.0906,55.89,49.83,57,1122,175,4.82,16.44
2025-03-03 18:20:00,318.89,152.02,0.0614,55.93,51.33,65,1250,179,1.86,16.26
2025-03-03 18:25:00,325.92,146.8,0.0809,56.72,52.71,63,1209,183,3.9,18.01
2025-03-03 18:30:00,321.38,137.52,0.0807,56.03,49.01,59,1220,172,3.77,16.75
2025-03-03 18:35:00,318.36,139.34,0.0922,56.18,48.34,58,1225,164,3.21,17.22
2025-03-03 18:40:00,318.07,143.95,0.0741,57.2,49.91,61,1184,168,3.26,16.1
2025-03-03 18:45:00,314.04,138.24,0.061,56.37,49.3,60,1185,175,2.74,18.19
2025-03-03 18:50:00,329.45,140.15,0.1435,57.79,51.59,67,1270,175,2.68,18.86
2025-03-03 18:55:00,322.41,148.5,0.099,57.29,50.05,62,1221,184,3.0,18.3
2025-03-03 19:00:00,327.5,140.55,0.1072,57.91,50.76,61,1283,173,3.95,18.14
2025-03-03 19:05:00,330.33,144.58,0.0558,57.04,51.28,67,1286,194,3.82,17.62
2025-03-03 19:10:00,316.99,141.25,0.0615,58.06,48.68,63,1237,176,2.61,17.33
2025-03-03 19:15:00,309.29,140.2,0.1001,55.83,50.36,66,1162,173,2.79,16.7
2025-03-03 19:20:00,302.11,146.79,0.1178,54.31,48.95,67,1138,169,4.53,16.48
2025-03-03 19:25:00,291.6,147.27,0.0528,55.47,47.64,58,1135,158,2.77,17.01
2025-03-03 19:30:00,293.71,142.83,0.0532,52.54,47.62,57,1116,159,3.79,15.85
2025-03-03 19:35:00,283.76,137.57,0.0675,53.79,48.88,60,1026,161,3.78,15.03
2025-03-03 19:40:00,273.37,144.01,0.0857,52.37,45.35,59,1006,145,3.09,14.79
2025-03-03 19:45:00,277.57,138.64,0.0727,51.04,47.17,56,1076,158,2.68,15.55
2025-03-03 19:50:00,261.59,133.94,0.0746,48.28,44.98,58,1039,138,3.34,15.82
2025-03-03 19:55:00,249.6,121.75,0.0906,49.37,44.35,54,937,125,2.63,16.1
2025-03-03 20:00:00,254.83,123.37,0.069,47.24,45.33,48,976,137,3.17,14.72
2025-03-03 20:05:00,249.11,125.99,0.0597,47.77,44.83,50,956,144,4.11,15.49
2025-03-03 20:10:00,235.38,137.77,0.0993,48.49,44.21,53,909,134,3.57,14.57
2025-03-03 20:15:00,239.96,129.78,0.0846,44.83,43.56,47,928,122,3.19,12.94
2025-03-03 20:20:00,227.61,131.24,0.0549,44.88,41.45,43,845,121,2.47,13.99
2025-03-03 20:25:00,222.05,132.74,0.1048,46.7,42.81,49,793,129,4.4,13.83
2025-03-03 20:30:00,222.92,125.14,0.1012,45.44,43.28,44,826,126,1.36,14.26
2025-03-03 20:35:00,210.46,122.98,0.0738,44.46,41.67,39,814,118,2.6,14.53
2025-03-03 20:40:00,185.5,126.96,0.1313,42.25,40.36,33,701,102,2.27,10.66
2025-03-03 20:45:00,194.86,120.73,0.0993,41.67,40.3,37,724,97,2.95,13.09
2025-03-03 20:50:00,193.73,127.4,0.1327,38.82,41.29,39,687,108,2.88,10.56
2025-03-03 20:55:00,181.58,121.02,0.1499,39.14,38.53,35,669,99,2.96,12.56
2025-03-03 21:00:00,172.22,122.27,0.1213,37.2,37.79,33,672,88,3.3,10.85
2025-03-03 21:05:00,164.9,114.44,0.0754,37.06,37.72,32,606,92,2.73,11.08
2025-03-03 21:10:00,163.04,117.81,0.0697,36.27,38.91,36,624,93,2.1,12.76
2025-03-03 21:15:00,149.6,113.42,0.0888,35.24,36.65,31,598,78,2.72,11.45
2025-03-03 21:20:00,152.82,110.8,0.0859,37.73,38.03,31,606,85,1.78,12.49
2025-03-03 21:25:00,139.06,113.01,0.1056,34.6,34.78,34,537,61,2.86,10.23
2025-03-03 21:30:00,124.95,110.69,0.068,32.77,33.37,26,486,62,2.75,11.2
2025-03-03 21:35:00,129.02,114.85,0.0688,30.26,36.49,26,480,79,2.86,9.17
2025-03-03 21:40:00,117.7,119.92,0.088,30.7,35.52,21,444,74,2.4,12.23
2025-03-03 21:45:00,124.71,115.11,0.0919,30.53,36.33,24,424,84,2.8,10.25
2025-03-03 21:50:00,114.68,103.94,0.0526,30.02,33.01,24,376,58,2.7,10.14
2025-03-03 21:55:00,101.36,108.09,0.0676,26.99,32.37,18,370,52,2.19,10.7
2025-03-03 22:00:00,99.64,104.32,0.1903,28.69,32.39,17,327,53,3.02,9.59
2025-03-03 22:05:00,98.44,111.42,0.0597,29.08,33.33,22,355,55,2.43,11.53
2025-03-03 22:10:00,89.07,93.94,0.0706,25.88,32.39,21,301,40,2.5,9.3
2025-03-03 22:15:00,84.95,107.04,0.0616,24.49,31.84,15,310,49,2.02,9.43
2025-03-03 22:20:00,74.65,118.44,0.0993,24.04,30.71,17,281,50,3.09,10.19
2025-03-03 22:25:00,85.54,104.52,0.0502,25.92,31.36,16,347,47,2.27,9.8
2025-03-03 22:30:00,81.39,105.18,0.1455,26.05,30.41,18,311,37,3.01,9.02
2025-03-03 22:35:00,75.26,92.33,0.0839,25.68,31.6,16,256,33,2.8,7.63
2025-03-03 22:40:00,72.8,105.21,0.1033,24.08,30.86,17,319,44,2.32,6.42
2025-03-03 22:45:00,67.8,116.71,0.0759,26.57,30.24,14,202,45,2.34,10.55
2025-03-03 22:50:00,63.94,108.58,0.0725,24.08,30.69,14,228,38,2.23,8.55
2025-03-03 22:55:00,58.04,99.27,0.1372,20.7,29.94,13,211,30,3.08,6.43
2025-03-03 23:00:00,55.84,103.05,0.0831,21.61,30.14,12,241,27,2.24,8.02
2025-03-03 23:05:00,59.28,99.43,0.0538,22.69,29.26,7,274,25,3.53,8.72
2025-03-03 23:10:00,64.04,97.99,0.0608,24.07,28.1,14,193,25,2.42,9.55
2025-03-03 23:15:00,42.37,81.94,0.0587,20.12,28.53,11,178,15,2.54,9.03
2025-03-03 23:20:00,42.03,105.63,0.1153,21.59,30.19,12,133,31,2.26,7.02
2025-03-03 23:25:00,38.89,88.45,0.1029,19.32,27.41,4,126,18,1.72,8.14
2025-03-03 23:30:00,32.07,84.14,0.0623,20.38,27.62,12,131,12,2.0,6.9
2025-03-03 23:35:00,36.04,96.75,0.0883,19.15,28.23,12,141,23,1.13,8.38
2025-03-03 23:40:00,37.67,104.81,0.1392,19.31,27.61,8,142,21,3.11,6.46
2025-03-03 23:45:00,14.23,85.65,0.0594,18.93,25.04,7,21,5,2.25,7.79
2025-03-03 23:50:00,18.85,101.59,0.0505,18.34,27.36,4,105,11,1.53,5.22
